"#Proportion of teachers with the minimum required qualifications, by education level and sex (%) From UNESCO:  The percentage of teachers by level of education taught (pre-primary, primary, lower secondary and upper secondary) who have received at least the minimum organized pedagogical teacher training pre-service and in-service required for teaching at the relevant level in a given country. The indicator should be calculated separately for public and private institutions. From OECD: Teachers (ISCED 2 level) were asked to indicate whether they had participated in any of the following activities 12 months prior to the survey: \tCourses/workshops (on subject matter or methods and/or other education-related topics). \tEducation conferences or seminars (where teachers and/or researchers present their research results and discuss education problems). \tObservation visits to other schools. \tObservation visits to business premises, public organisations, or non-governmental organisations. \tIn-service training courses in business premises, public organisations or non-governmental organisations. \tQualification programmes (e.g. a degree programme). \tParticipation in a network of teachers formed specifically for the professional development of teachers. \tIndividual or collaborative research on a topic of professional interest. \tMentoring and/or peer observation and coaching as part of a formal school arrangement"
Year,"Anguilla","Antigua and Barbuda","Aruba","Bahamas","Bahrain","Barbados","Belize","Bermuda","Virgin Islands, British","Cabo Verde","Cayman Islands","Comoros","Cook Islands","Cuba","Curaçao","Dominica","Dominican Republic","Fiji","Grenada","Guinea-Bissau","Guyana","Haiti","Jamaica","Kiribati","Saint Kitts and Nevis","Maldives","Marshall Islands","Mauritius","Micronesia, Federated States of","Montserrat","Nauru","Niue","Palau","Papua New Guinea","Saint Lucia","Samoa","Sao Tome and Principe","Seychelles","Singapore","Sint Maarten","Solomon Islands","Saint Vincent and the Grenadines","Suriname","Timor-Leste","Tokelau","Tonga","Trinidad and Tobago","Turks and Caicos Islands","Tuvalu","Vanuatu"
2010,46.79383,46.0527225,98.74686667,89.6390375,49.3167,55.431835,39.1115325,No Data,No Data,73.07174,No Data,No Data,No Data,100,No Data,44.6764625,89.729794,No Data,45.24189,32.572445,61.42288333,No Data,No Data,79.83677,50.351,80.600358,No Data,97.005515,No Data,No Data,No Data,No Data,No Data,No Data,73.896605,No Data,37.24587,77.96422,No Data,No Data,67.603565,68.0119725,75.535372,No Data,No Data,No Data,No Data,No Data,No Data,64.27657
2011,67.54092667,56.63567667,98.10241,86.9536,73.827192,50.97935,33.05744333,100,No Data,74.75377667,98.508115,66.519285,84.91323667,100,No Data,45.2376975,84.143004,100,46.59416,No Data,63.21723,No Data,No Data,77.88876,57.5691775,84.956776,No Data,99.35294,No Data,No Data,No Data,No Data,No Data,No Data,70.4212,No Data,51.34381,80.226045,No Data,No Data,61.38942,72.758595,78.768456,No Data,No Data,No Data,No Data,No Data,No Data,63.44086
2012,No Data,65.550095,98.45223,86.857068,75.35496,No Data,37.36038,100,No Data,80.425074,94.258768,No Data,88.709225,100,No Data,48.69506,87.60804,100,No Data,No Data,65.24153333,No Data,No Data,50.02738,56.0045675,86.934636,No Data,81.42696333,No Data,No Data,No Data,No Data,No Data,100,68.542852,86.994635,34.3129325,73.36733,No Data,No Data,54.6977,71.763025,78.931646,No Data,No Data,100,No Data,No Data,100,61.02236
2013,39.53488,No Data,No Data,79.764972,75.548272,No Data,34.439672,No Data,No Data,No Data,88.11881,No Data,87.85079667,100,No Data,53.142765,77.45696,No Data,44.89887333,No Data,No Data,No Data,88.747585,59.19957,64.67532,91.574814,No Data,81.81715667,No Data,No Data,No Data,No Data,No Data,No Data,No Data,87.200825,29.014635,71.49696,No Data,No Data,63.12626333,51.37871333,78.612374,No Data,No Data,82.303,No Data,No Data,100,64.60905
2014,39.02439,62.680475,No Data,79.491792,76.444454,59.84269667,43.27267667,100,80.28674,81.73394,No Data,No Data,84.14485,100,No Data,50.9427175,79.28702667,No Data,46.867944,No Data,No Data,No Data,89.742375,58.55279667,59.504395,86.371784,No Data,77.2824,No Data,63.333335,No Data,No Data,No Data,No Data,No Data,97.96215333,33.34408667,74.65492,No Data,No Data,64.61447,63.100325,78.474414,No Data,No Data,77.24805,No Data,92.610185,74.57627,70.01992
2015,50.876015,58.97861667,No Data,85.246266,76.749646,56.102052,48.918852,No Data,90.226505,No Data,No Data,No Data,93.76551,100,No Data,43.29425333,83.831752,No Data,44.868886,No Data,No Data,No Data,84.69498333,54.914705,65.776725,88.826582,No Data,77.09248333,No Data,No Data,No Data,100,No Data,No Data,71.84751,89.34426,32.99887667,87.89369667,No Data,No Data,69.7459475,71.33755,80.423572,No Data,No Data,75.56985,No Data,97.61905,100,45.59910333
2016,No Data,56.17608,No Data,84.027216,78.123266,59.235508,54.850338,100,81.21019,71.20563333,No Data,43.42491667,86.72605,100,No Data,46.063066,84.418975,No Data,46.219988,No Data,No Data,No Data,98.103755,59.841555,66.840005,91.428992,No Data,100,99.76852,76.66667,100,90.76923,No Data,No Data,No Data,89.754535,28.8386775,85.88516333,99.33159,No Data,76.66750667,69.075795,93.15621333,No Data,61.11111333,No Data,No Data,78.26087,59.415792,94.34954
2017,No Data,53.160015,No Data,85.058472,87.585452,58.92692,62.641055,No Data,80.13937,80.768648,No Data,42.587575,89.16468333,100,No Data,No Data,89.269925,No Data,47.057354,No Data,No Data,No Data,97.74761,No Data,No Data,93.63927,No Data,85.08568,No Data,81.81818,No Data,No Data,No Data,No Data,No Data,100,27.40989,86.65224,99.33333333,No Data,81.95958333,63.870465,93.78391667,No Data,No Data,No Data,No Data,98.05447,100,81.53998
2018,No Data,59.65749333,No Data,84.737665,100,59.018486,61.590186,No Data,97.169245,83.26008,100,No Data,98.745545,100,No Data,No Data,92.42299,No Data,48.071642,No Data,No Data,No Data,89.87054667,No Data,No Data,95.216088,No Data,84.37004333,31.51927,65.90909,No Data,No Data,No Data,No Data,No Data,100,No Data,90.42868333,98.85363,No Data,82.168635,59.74227,95.18069,No Data,No Data,94.87836,No Data,69.91118,73.086926,No Data
2019,No Data,No Data,No Data,No Data,100,60.485654,66.238546,No Data,58.11161667,83.155572,No Data,No Data,100,100,No Data,50.41981333,92.40296,92.27178,No Data,No Data,No Data,No Data,100,No Data,No Data,91.93991,48.42767,82.50315333,No Data,63.51934,No Data,No Data,No Data,No Data,No Data,No Data,No Data,86.63418333,98.56917,No Data,88.14195,62.5,No Data,No Data,53.96825333,92.85714,75.52214,No Data,79.67206,47.982705
2020,No Data,No Data,No Data,No Data,100,60.47524,70.752284,No Data,65.0506,No Data,99.98237,No Data,97.63191667,100,No Data,37.99824667,92.45752,90.55037,39.2663,No Data,No Data,No Data,96.1822,89.98552667,No Data,No Data,56.41535667,100,No Data,No Data,No Data,25,No Data,No Data,No Data,54.71331,No Data,84.30523667,No Data,No Data,No Data,No Data,94.75944,No Data,51.849816,73.40619,82.59147333,92.03350333,79.208755,No Data
2021,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,84.06054333,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
